"","X.1","X","subjectID","smoothness","order","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","performance_av","sequence","context","PCA","PEC","E","Novclicksp","HVclicksp","l","b","t","dlogl","dlogb","dlogt","NLL","dnov","dhv","dd","ddprev","logl","logb","logt"
"65",65,65,"60fc39cce64c39328a7c8904","smooth","SR",1.32708333333333,1.54375,319,319,161,65.6532258064516,62.6572580645161,1,"smooth",1.83956824135206,-1.83956824135206,2,0.335416666666667,0.664583333333333,0.531653664013371,0.169732417941383,0.0417353834414175,0.00581467050286499,0.136712851481726,0.17142241627366,912.638237929441,16,-15,-0.0770833333333398,-0.0125,-0.274371188736425,-0.77023520194589,-1.37949559208902
"66",66,66,"60fc39cce64c39328a7c8904","rough","SR",1.40416666666667,1.55625,334,334,145,59.6612903225806,62.6572580645161,2,"rough",1.92786149354904,-1.92786149354904,2,0.302083333333333,0.695833333333333,0.524582913425303,0.123894476959038,0.0281243174692529,0.00581467050286499,0.136712851481726,0.17142241627366,851.295856127223,16,-15,-0.0770833333333398,-0.0125,-0.28018585923929,-0.906948053427616,-1.55091800836268
"67",67,67,"5beb0d9d7569230001f88b7c","smooth","RS",1.46458333333333,1.81666666666667,260,260,219,67.9012096774194,64.7752016129032,2,"smooth",1.11928877325366,-1.11928877325366,2,0.45625,0.541666666666667,19.94380042838,0.934494776283568,0.0707806408504933,1.51759228894128,0.745019869309222,0.23646752947137,1411.95721261341,18,-19,-0.08125,0.3,1.29980791966304,-0.0294231219336908,-1.15008550956269
"68",68,68,"5beb0d9d7569230001f88b7c","rough","RS",1.54583333333333,1.51666666666667,279,279,201,61.6491935483871,64.7752016129032,1,"rough",1.4230696329946,-1.4230696329946,2,0.41875,0.58125,0.60564150601947,0.16809585664795,0.0410626488276831,1.51759228894128,0.745019869309222,0.23646752947137,1097.65029593447,18,-19,-0.08125,0.3,-0.217784369278242,-0.774442991242913,-1.38655303903406
"69",69,69,"63d7cd776c3b50b48eabd288","smooth","SR",0.9875,1.46041666666667,234,234,246,65.9697580645161,62.1068548387097,1,"smooth",1.32769659608046,-1.32769659608046,2,0.5125,0.4875,0.535493529195913,0.295792171253313,0.0555203427425304,-1.13530021967694,0.401315849215069,0.0251982445623404,1361.70237066191,-14,15,-1.69791666666667,-1.10833333333333,-0.271245772734063,-0.529013324681518,-1.2555478615242
"70",70,70,"63d7cd776c3b50b48eabd288","rough","SR",2.68541666666667,2.56875,219,219,260,58.2439516129032,62.1068548387097,2,"rough",-0.229947458633562,0.229947458633562,2,0.541666666666667,0.45625,7.31230751199761,0.117400737766975,0.0523906629355699,-1.13530021967694,0.401315849215069,0.0251982445623404,1543.0745501742,-14,15,-1.69791666666667,-1.10833333333333,0.864054446942879,-0.930329173896588,-1.28074610608654
"71",71,71,"5bc1f0157870b900012dcb8a","smooth","SR",1.26666666666667,1.61666666666667,237,237,240,64.2741935483871,62.2066532258064,1,"smooth",1.14547281717573,-1.14547281717573,2,0.5,0.49375,0.0165591546385688,0.272362991117877,0.0500381394272043,-1.58239867010801,0.246114807715243,0.110564686937126,1360.10021385056,38,-33,-0.17916666666666,0.00416666666666998,-1.78096183815355,-0.564851905001642,-1.30069884709054
"72",72,72,"5bc1f0157870b900012dcb8a","rough","SR",1.44583333333333,1.6125,270,270,202,60.1391129032258,62.2066532258064,2,"rough",1.36677369645614,-1.36677369645614,2,0.420833333333333,0.5625,0.63304827826875,0.15453728828884,0.0387914904099457,-1.58239867010801,0.246114807715243,0.110564686937126,1194.44952705852,38,-33,-0.17916666666666,0.00416666666666998,-0.198563168045537,-0.810966712716885,-1.41126353402767
"73",73,73,"5d373c58d8bf24001dc16884","smooth","RS",3.08958333333333,2.78125,3,3,475,56.7822580645161,53.3860887096774,2,"smooth",-2.3502666672443,2.3502666672443,2,0.989583333333333,0.00625,0.658346932453267,0.540682162240261,0.0952126848322548,-0.0350225968261907,0.104741190893771,0.0926885025846864,1583.65108908478,8,-5,-0.33333333333334,-0.18541666666667,-0.181545183676049,-0.267057958089276,-1.0213051883207
"74",74,74,"5d373c58d8bf24001dc16884","rough","RS",3.42291666666667,2.96666666666667,8,8,467,49.9899193548387,53.3860887096774,1,"rough",-2.55769056263547,2.55769056263547,2,0.972916666666667,0.0166666666666667,0.713637089216974,0.424815985957302,0.0769141613700423,-0.0350225968261907,0.104741190893771,0.0926885025846864,1707.00228268236,8,-5,-0.33333333333334,-0.18541666666667,-0.146522586849858,-0.371799148983047,-1.11399369090539
"75",75,75,"607728dc0b4f8590b94ae57c","smooth","RS",1.60416666666667,1.97916666666667,267,267,213,65.070564516129,61.116935483871,2,"smooth",1.01191353027458,-1.01191353027458,2,0.44375,0.55625,13.4192167034756,0.15777183743514,0.04882779310524,1.28547525059508,-0.129700558342913,0.0357803887617292,1471.07823207985,-42,52,-0.11666666666666,-0.0833333333333299,1.12772716625872,-0.801970516576944,-1.31133290430231
"76",76,76,"607728dc0b4f8590b94ae57c","rough","RS",1.72083333333333,2.0625,215,215,255,57.1633064516129,61.116935483871,1,"rough",0.514331389352998,-0.514331389352998,2,0.53125,0.447916666666667,0.69542758843317,0.212681660196894,0.044966253751046,1.28547525059508,-0.129700558342913,0.0357803887617292,1379.4171159388,-42,52,-0.11666666666666,-0.0833333333333299,-0.157748084336357,-0.672269958234031,-1.34711329306404
"77",77,77,"606c0d767169248ed2471e9e","smooth","RS",1.56458333333333,1.81875,95,95,381,61.0423387096774,56.2026209677419,2,"smooth",-0.299670125929046,0.299670125929046,2,0.79375,0.197916666666667,0.603261527455892,0.339705728308721,0.0626539150899607,0.00392352407691379,0.0943178490186468,0.0844983161823556,1421.17528080708,13,-2,-0.2625,-0.0958333333333299,-0.219494370600027,-0.468897129750835,-1.20305178582161
"78",78,78,"606c0d767169248ed2471e9e","rough","RS",1.82708333333333,1.91458333333333,97,97,368,51.3629032258064,56.2026209677419,1,"rough",-0.411912544075047,0.411912544075047,2,0.766666666666667,0.202083333333333,0.59783605759829,0.273391508444538,0.0515762661130685,0.00392352407691379,0.0943178490186468,0.0844983161823556,1600.37212531646,13,-2,-0.2625,-0.0958333333333299,-0.22341789467694,-0.563214978769482,-1.28755010200396
"79",79,79,"6109bab29c25d05ba4c64323","smooth","SR",4.15416666666667,3.24791666666667,60,60,411,54.9778225806452,52.7631048387097,1,"smooth",-2.60180121842133,2.60180121842133,2,0.85625,0.125,15.913376109478,1.16186878270571,0.0700120831840753,1.2957449698435,0.563540912278524,0.0683853017286287,2036.50253221239,9,-8,0.54791666666667,0.87083333333334,1.20176232736322,0.0651570831621701,-1.15482699988142
"80",80,80,"6109bab29c25d05ba4c64323","rough","SR",3.60625,2.37708333333333,68,68,402,50.5483870967742,52.7631048387097,2,"rough",-1.75140534036675,1.75140534036675,2,0.8375,0.141666666666667,0.805410630536302,0.3174067592247,0.0598119137515349,1.2957449698435,0.563540912278524,0.0683853017286287,1681.1149074712,9,-8,0.54791666666667,0.87083333333334,-0.0939826424802792,-0.498383829116353,-1.22321230161005
"81",81,81,"63dbb1fbc4fa306bdd9e07ba","smooth","RS",2.77083333333333,3.475,2,2,478,60.5625,55.2358870967742,2,"smooth",-2.65220310270496,2.65220310270496,2,0.995833333333333,0.00416666666666667,0.701775827406695,0.524079093661175,0.100353502514471,-0.0169991511624723,0.110136242721187,0.104668422367525,1679.81285793175,4,-2,-0.73541666666667,0.0958333333333301,-0.153801595089956,-0.280603164641395,-0.998467465267555
"82",82,82,"63dbb1fbc4fa306bdd9e07ba","rough","RS",3.50625,3.37916666666667,4,4,474,49.9092741935484,55.2358870967742,1,"rough",-2.89468603486056,2.89468603486056,2,0.9875,0.00833333333333333,0.729789408421742,0.406687283271623,0.0788613327545172,-0.0169991511624723,0.110136242721187,0.104668422367525,1839.74234636072,4,-2,-0.73541666666667,0.0958333333333301,-0.136802443927484,-0.390739407362582,-1.10313588763508
"83",83,83,"6138f909bbdac66c2081b50f","smooth","RS",2.08541666666667,1.7625,3,3,476,56.2681451612903,51.3991935483871,2,"smooth",-1.28188130251407,1.28188130251407,2,0.991666666666667,0.00625,0.654844772997243,0.520981100935316,0.0815032770962868,0.0284440901861848,0.0525447633681346,0.0429875794150409,1332.0523221311,20,-8,-0.63541666666666,-0.11041666666667,-0.18386163469551,-0.283178030843231,-1.0888249287297
"84",84,84,"6138f909bbdac66c2081b50f","rough","RS",2.72083333333333,1.87291666666667,11,11,456,46.5302419354839,51.3991935483871,1,"rough",-1.51411958037558,1.51411958037558,2,0.95,0.0229166666666667,0.613330094805313,0.461612122910193,0.0738222863930233,0.0284440901861848,0.0525447633681346,0.0429875794150409,1477.89643343979,20,-8,-0.63541666666666,-0.11041666666667,-0.212305724881694,-0.335722794211365,-1.13181250814474
"85",85,85,"612cc44439ccefbbd5d4b278","smooth","RS",1.35416666666667,0.327083333333333,406,406,16,39.8407258064516,42.2046370967742,2,"smooth",3.55177856469266,-3.55177856469266,2,0.0333333333333333,0.845833333333333,12.3423853037816,0.00673794699908547,0.162358375577095,1.45914259704569,0,0.62771856116711,2783.28019404046,-1,59,-0.67708333333333,0.047916666666666,1.09139910006688,-2.17147240951626,-0.789525302522484
"86",86,86,"612cc44439ccefbbd5d4b278","rough","RS",2.03125,0.279166666666667,347,347,17,44.5685483870968,42.2046370967742,1,"rough",3.03009928547764,-3.03009928547764,2,0.0354166666666667,0.722916666666667,0.428801704499099,0.00673794699908547,0.0382609841096357,1.45914259704569,0,0.62771856116711,2346.66210438388,-1,59,-0.67708333333333,0.047916666666666,-0.367743496978808,-2.17147240951626,-1.41724386368959
"87",87,87,"6234a7fc493d026318784c23","smooth","SR",1.62083333333333,1.57083333333333,23,23,436,59.2237903225806,52.7247983870968,1,"smooth",-0.705088454250203,0.705088454250203,2,0.908333333333333,0.0479166666666667,0.599887525872204,0.515219063387309,0.0859960815203421,0.0812390791651177,0.0182690562808129,0.0482706718414172,1361.87420952171,-9,17,-0.84583333333334,0.00624999999999987,-0.221930168736313,-0.288008076217447,-1.0655213372781
"88",88,88,"6234a7fc493d026318784c23","rough","SR",2.46666666666667,1.56458333333333,6,6,445,46.2258064516129,52.7247983870968,2,"rough",-1.18594319030729,1.18594319030729,2,0.927083333333333,0.0125,0.497543150798181,0.493995357498122,0.0769498877918038,0.0812390791651177,0.0182690562808129,0.0482706718414172,1442.0122067487,-9,17,-0.84583333333334,0.00624999999999987,-0.303169247901431,-0.30627713249826,-1.11379200911952
"89",89,89,"5eac8f1cb1ad422f73aa0e21","smooth","RS",1.65,2.17708333333333,227,227,240,63.5866935483871,60.0050403225806,2,"smooth",0.588802601016759,-0.588802601016759,2,0.5,0.472916666666667,9.06451861698992,0.00673794699908547,0.0549717605342771,1.16428626624003,-1.53889870311381,0.0944495588959513,1512.56288452434,-19,23,-0.41458333333333,0.18125,0.957344745272552,-2.17147240951626,-1.25986035402794
"90",90,90,"5eac8f1cb1ad422f73aa0e21","rough","RS",2.06458333333333,1.99583333333333,204,204,259,56.4233870967742,60.0050403225806,1,"rough",0.339833376650336,-0.339833376650336,2,0.539583333333333,0.425,0.620952641705045,0.233037758107416,0.0442272653573221,1.16428626624003,-1.53889870311381,0.0944495588959513,1395.15539632176,-19,23,-0.41458333333333,0.18125,-0.206941520967481,-0.632573706402452,-1.35430991292389
"91",91,91,"5d68c8aa40524c00189e8ac2","smooth","SR",1.17291666666667,1.30416666666667,344,344,136,64.0907258064516,64.6229838709677,1,"smooth",2.26539033564698,-2.26539033564698,2,0.283333333333333,0.716666666666667,0.898281959814228,0.0886895105319235,0.0363091095796359,0.165356523135571,-0.0369516736365845,0.0835884503050703,1101.74946932677,35,-35,-0.02708333333333,-0.0687499999999999,-0.0465873221622305,-1.05212774192124,-1.43998440130447
"92",92,92,"5d68c8aa40524c00189e8ac2","rough","SR",1.2,1.37291666666667,379,379,101,65.1552419354839,64.6229838709677,2,"rough",2.50506400472151,-2.50506400472151,2,0.210416666666667,0.789583333333333,0.613841370324547,0.0965659309549199,0.0299520911285117,0.165356523135571,-0.0369516736365845,0.0835884503050703,755.159924272866,35,-35,-0.02708333333333,-0.0687499999999999,-0.211943845297802,-1.01517606828465,-1.52357285160954
"93",93,93,"63beb4bb524b8fb855c67726","smooth","SR",2.41041666666667,2.9375,40,40,438,60.7318548387097,60.5997983870968,1,"smooth",-1.83388739650207,1.83388739650207,2,0.9125,0.0833333333333333,16.0234432673221,1.04885070827465,0.0735111017588024,1.41322051448447,0.661385244640833,0.134238108056021,1892.59323955183,164,-153,0.74375,1.0125,1.20475584703625,0.0207136758135184,-1.13364706814711
"94",94,94,"63beb4bb524b8fb855c67726","rough","SR",1.66666666666667,1.925,193,193,274,60.4677419354839,60.5997983870968,2,"rough",0.450848870120472,-0.450848870120472,2,0.570833333333333,0.402083333333333,0.618778666990825,0.228732791999718,0.0539653283430203,1.41322051448447,0.661385244640833,0.134238108056021,1470.21086743846,164,-153,0.74375,1.0125,-0.208464667448223,-0.640671568827314,-1.26788517620313
"95",95,95,"61717173748006894b2b54ff","smooth","RS",0.8125,1.16666666666667,211,211,267,61.2600806451613,58.5322580645161,2,"smooth",1.40135937691552,-1.40135937691552,2,0.55625,0.439583333333333,0.521677577802306,0.262533726545647,0.0495162186547561,0.0678748997689398,0.0689087418930618,0.132382861124284,1352.19450670225,42,-34,-0.097916666666667,0.19791666666667,-0.282597829265737,-0.580814896784523,-1.30525252796364
"96",96,96,"61717173748006894b2b54ff","rough","RS",0.910416666666667,0.96875,245,245,225,55.804435483871,58.5322580645161,1,"rough",1.79899496662341,-1.79899496662341,2,0.46875,0.510416666666667,0.446197642110303,0.224014619196897,0.0365060303827518,0.0678748997689398,0.0689087418930618,0.132382861124284,1063.67381437951,42,-34,-0.097916666666667,0.19791666666667,-0.350472729034677,-0.649723638677584,-1.43763538908792
"97",97,97,"62a0f254a315c07e6d1e5cea","smooth","SR",2.57083333333333,2.61458333333333,68,68,389,61.2116935483871,56.2953629032258,1,"smooth",-1.38257726688421,1.38257726688421,2,0.810416666666667,0.141666666666667,0.785563491379693,0.360634045123891,0.0757143016026291,-0.139131992579822,0.0834025201738185,0.0822347089027848,1663.86916430254,-26,9,-1.67083333333334,-1.0875,-0.104818708343272,-0.442933276749743,-1.1208220792785
"98",98,98,"62a0f254a315c07e6d1e5cea","rough","SR",4.24166666666667,3.70208333333333,59,59,415,51.3790322580645,56.2953629032258,2,"rough",-2.94107464076594,2.94107464076594,2,0.864583333333333,0.122916666666667,1.08221433983832,0.29762143276842,0.0626531934238417,-0.139131992579822,0.0834025201738185,0.0822347089027848,1852.37940115998,-26,9,-1.67083333333334,-1.0875,0.0343132842365496,-0.526335796923561,-1.20305678818128
"99",99,99,"5cf656e90acc8f000147f643","smooth","SR",1.18958333333333,1.49791666666667,271,271,207,66.7459677419355,64.0675403225806,1,"smooth",1.53410783350343,-1.53410783350343,2,0.43125,0.564583333333333,11.1261449952358,0.00703902388440582,0.0544146803283774,1.22898861270415,-1.22284550820028,0.266573829195561,1319.61038231486,88,-88,0.349999999999997,0.643750000000003,1.04634471534061,-2.15248756117151,-1.26428391784765
"100",100,100,"5cf656e90acc8f000147f643","rough","SR",0.839583333333333,0.854166666666667,359,359,119,61.3891129032258,64.0675403225806,2,"rough",2.82466932170813,-2.82466932170813,2,0.247916666666667,0.747916666666667,0.656683497592197,0.117586630877797,0.0294538623571267,1.22898861270415,-1.22284550820028,0.266573829195561,810.891719347315,88,-88,0.349999999999997,0.643750000000003,-0.182643897363538,-0.929642052971233,-1.53085774704321
"101",101,101,"5ee283eefd60a43bd8b0b655","smooth","RS",3.20208333333333,3.2125,18,18,452,58.8084677419355,52.1733870967742,2,"smooth",-2.50565451953803,2.50565451953803,2,0.941666666666667,0.0375,0.684290395737525,0.432374920561765,0.0821918523302453,-1.44813061577855,-0.809924773090423,0.184106147019812,1563.11183971403,-10,6,-3.24375,-2.60208333333333,-0.164759555440584,-0.364139504768482,-1.08517123189297
"102",102,102,"5ee283eefd60a43bd8b0b655","rough","RS",6.44583333333333,5.81458333333333,12,12,462,45.5383064516129,52.1733870967742,1,"rough",-5.61420030879069,5.61420030879069,2,0.9625,0.025,19.2030874792007,2.79116344284358,0.0537926105532519,-1.44813061577855,-0.809924773090423,0.184106147019812,2221.49623305423,-10,6,-3.24375,-2.60208333333333,1.28337106033797,0.445785268321941,-1.26927737891278
"103",103,103,"6098000de6e5af4368f40718","smooth","SR",2.5,2.99583333333333,143,143,336,65.5766129032258,61.2328629032258,1,"smooth",-1.04862260488898,1.04862260488898,2,0.7,0.297916666666667,0.787550118582585,0.269516168363701,0.0660683819120621,-0.952113386804955,1.60205723328952,0.0219325654861351,1609.73138334458,48,-49,-0.5,-0.42291666666667,-0.103721798768512,-0.569415176226736,-1.1800063294149
"104",104,104,"6098000de6e5af4368f40718","rough","SR",3,3.41875,192,192,288,56.8891129032258,61.2328629032258,2,"rough",-1.12347515763961,1.12347515763961,2,0.6,0.4,7.05328752428463,0.00673794699908547,0.0628146732646636,-0.952113386804955,1.60205723328952,0.0219325654861351,2000.06953633429,48,-49,-0.5,-0.42291666666667,0.848391588036443,-2.17147240951626,-1.20193889490103
"105",105,105,"59dbbdce5de9b000017ebf19","smooth","SR",1.55833333333333,1.93333333333333,232,232,244,67.2137096774194,62.2872983870968,1,"smooth",0.783384376156154,-0.783384376156154,2,0.508333333333333,0.483333333333333,11.2478449574856,0.00673794699908547,0.0693909514576607,1.06836731568023,-1.44195619733444,0.213869057203007,1598.08499508978,3,-3,-0.38125,0.15625,1.05106932131617,-2.17147240951626,-1.15869715761739
"106",106,106,"59dbbdce5de9b000017ebf19","rough","SR",1.93958333333333,1.77708333333333,235,235,241,57.3608870967742,62.2872983870968,2,"rough",0.735326961178917,-0.735326961178917,2,0.502083333333333,0.489583333333333,0.960952687339192,0.186416258789809,0.0424066323599793,1.06836731568023,-1.44195619733444,0.213869057203007,1294.53136140893,3,-3,-0.38125,0.15625,-0.0172979943640642,-0.729516212181817,-1.37256621482039
"107",107,107,"5f0a14c3d362030c483654a3","smooth","SR",1.5375,1.72083333333333,308,308,171,65.2661290322581,62.4526209677419,1,"smooth",1.54902084785929,-1.54902084785929,2,0.35625,0.641666666666667,0.890082342510091,0.049737228118999,0.0453854570389013,-1.30054091136103,0.868153987672389,-0.0792475917813211,1350.70876015691,-17,17,-0.86875,-0.775,-0.0505698144297307,-1.30331842184387,-1.3430832867808
"108",108,108,"5f0a14c3d362030c483654a3","rough","SR",2.40625,2.49583333333333,291,291,188,59.6391129032258,62.4526209677419,2,"rough",0.543679246691066,-0.543679246691066,2,0.391666666666667,0.60625,17.7816106632556,0.00673794699908547,0.054470869145886,-1.30054091136103,0.868153987672389,-0.0792475917813211,1877.37351945706,-17,17,-0.86875,-0.775,1.2499710969313,-2.17147240951626,-1.26383569499948
"109",109,109,"5f4412624052727181839e3a","smooth","SR",1.78541666666667,1.97708333333333,203,203,277,67.1391129032258,63.6663306451613,1,"smooth",0.39510589284025,-0.39510589284025,2,0.577083333333333,0.422916666666667,0.979943388073269,0.281412757482115,0.0636088962134933,-0.892799116546898,-0.191070165217165,0.0701946924561225,1404.06895472684,52,-49,-0.50625,-0.26458333333334,-0.00879901303970578,-0.550656218278324,-1.19648214054276
"110",110,110,"5f4412624052727181839e3a","rough","SR",2.29166666666667,2.24166666666667,252,252,225,60.1935483870968,63.6663306451613,2,"rough",0.431765734895517,-0.431765734895517,2,0.46875,0.525,7.65596789379071,0.436932094803162,0.0541156858541164,-0.892799116546898,-0.191070165217165,0.0701946924561225,1456.60335340828,52,-49,-0.50625,-0.26458333333334,0.884000103507193,-0.359586053061159,-1.26667683299888
"111",111,111,"5dafea4de40355001651fa2f","smooth","SR",2.3875,2.70416666666667,11,11,461,62.3326612903226,55.6159274193548,1,"smooth",-1.89842657910145,1.89842657910145,2,0.960416666666667,0.0229166666666667,0.788627507113135,0.452060743845647,0.0823534472279208,0.034288624846097,0.0388205000149849,0.0472363747111042,1466.67933662053,11,0,-1.12083333333333,0.03125,-0.103128078925102,-0.344803204691952,-1.08431821700753
"112",112,112,"5dafea4de40355001651fa2f","rough","SR",3.50833333333333,2.67291666666667,11,11,450,48.8991935483871,55.6159274193548,2,"rough",-2.33058633104897,2.33058633104897,2,0.9375,0.0229166666666667,0.728757934443997,0.413405542886636,0.0738661405884287,0.034288624846097,0.0388205000149849,0.0472363747111042,1696.26190721863,11,0,-1.12083333333333,0.03125,-0.137416703771199,-0.383623704706937,-1.13155459171863
"113",113,113,"63d40228c2fb877b0bfe84ec","smooth","SR",2.9625,2.94791666666667,54,54,420,61.6310483870968,60.789314516129,1,"smooth",-1.95102816085009,1.95102816085009,2,0.875,0.1125,17.9851564915919,1.52787521654579,0.0567290386551404,1.29388464199427,0.871613164546009,0.100728091409976,1539.39217975604,192,-181,0.8375,0.44375,1.25491422103355,0.184087886321785,-1.24619457603878
"114",114,114,"63d40228c2fb877b0bfe84ec","rough","SR",2.125,2.50416666666667,235,235,228,59.9475806451613,60.789314516129,2,"rough",0.260747462338282,-0.260747462338282,2,0.475,0.489583333333333,0.914175502248116,0.205340550397284,0.044985995197509,1.29388464199427,0.871613164546009,0.100728091409976,1247.18152741515,192,-181,0.8375,0.44375,-0.0389704209607268,-0.687525278224224,-1.34692266744875
"115",115,115,"62a3b97d41ae082b602e815b","smooth","SR",1.85833333333333,2.11041666666667,118,118,362,64.6532258064516,59.9052419354839,1,"smooth",-0.433256108017637,0.433256108017637,2,0.754166666666667,0.245833333333333,0.783922092496583,0.324424936946522,0.0667859287033318,-1.116232924234,-0.71500856119571,0.149122870198604,1595.15514698025,137,-137,-0.0416666666666698,0.33333333333334,-0.105727096091144,-0.488885771100722,-1.17531503049199
"116",116,116,"62a3b97d41ae082b602e815b","rough","SR",1.9,1.77708333333333,255,255,225,55.1572580645161,59.9052419354839,2,"rough",0.903992858162585,-0.903992858162585,2,0.46875,0.53125,10.2448552860376,1.68314987858109,0.0473764046352367,-1.116232924234,-0.71500856119571,0.149122870198604,1646.33526439862,137,-137,-0.0416666666666698,0.33333333333334,1.01050582814286,0.226122790094988,-1.32443790069059
"117",117,117,"6176966806de000024ed0ddf","smooth","SR",1.7,2.35625,157,157,318,62.7016129032258,59.7883064516129,1,"smooth",-0.165393629817134,0.165393629817134,2,0.6625,0.327083333333333,1.60128976700677,0.131525244764465,0.0590651423635329,0.335629472978461,-0.277249658491573,0.0939513726396595,1658.77611226218,25,-29,-0.63958333333333,0.27291666666667,0.204469928312243,-0.88099088132128,-1.22866874492792
"118",118,118,"6176966806de000024ed0ddf","rough","SR",2.33958333333333,2.08333333333333,186,186,293,56.875,59.7883064516129,2,"rough",-0.0549711362372471,0.0549711362372471,2,0.610416666666667,0.3875,0.739333619741964,0.249034076189621,0.0475751189088558,0.335629472978461,-0.277249658491573,0.0939513726396595,1367.6918474634,25,-29,-0.63958333333333,0.27291666666667,-0.131159544666218,-0.603741222829707,-1.32262011756758
"119",119,119,"60f8350b9832155ee6bdba31","smooth","RS",2.55833333333333,2.4375,17,17,457,55.9233870967742,52.6915322580645,2,"smooth",-1.76836272521651,1.76836272521651,2,0.952083333333333,0.0354166666666667,0.623885867141781,0.49040634703663,0.0865781728243958,-0.0544658428289913,0.0653268295061417,0.0491174591876351,1558.58774312177,9,4,-1.96458333333334,-0.55,-0.204894852311386,-0.309443917639016,-1.0625915839266
"120",120,120,"60f8350b9832155ee6bdba31","rough","RS",4.52291666666667,2.9875,13,13,448,49.4596774193548,52.6915322580645,1,"rough",-2.95794788054233,2.95794788054233,2,0.933333333333333,0.0270833333333333,0.70724679900254,0.421919164898993,0.0773198418204901,-0.0544658428289913,0.0653268295061417,0.0491174591876351,1722.11917238643,9,4,-1.96458333333334,-0.55,-0.150429009482395,-0.374770747145157,-1.11170904311424
"121",121,121,"5c3377fb04f29e0001104681","smooth","SR",1.3875,1.57083333333333,324,324,156,68.5887096774194,65.7449596774194,1,"smooth",1.83807203100849,-1.83807203100849,2,0.325,0.675,0.540001897516032,0.170989753121295,0.0473701138598967,-0.0856680990057426,0.155826862780665,0.128557179096102,1214.98065246836,-4,8,-0.38541666666667,-0.36458333333334,-0.267604714104265,-0.767029914731927,-1.32449557139057
"122",122,122,"5c3377fb04f29e0001104681","rough","SR",1.77291666666667,1.93541666666667,316,316,160,62.9012096774194,65.7449596774194,2,"rough",1.39235288873018,-1.39235288873018,2,0.333333333333333,0.658333333333333,0.65775382894891,0.119438192514085,0.0352328073800293,-0.0856680990057426,0.155826862780665,0.128557179096102,989.006714634234,-4,8,-0.38541666666667,-0.36458333333334,-0.181936615098522,-0.922856777512592,-1.45305275048667
"123",123,123,"5be84b9a40b06b0001370c9f","smooth","RS",1.27916666666667,1.47916666666667,251,251,228,67.9072580645161,61.4475806451613,2,"smooth",1.33362588308552,-1.33362588308552,2,0.475,0.522916666666667,17.2107468417363,0.0892391287970069,0.0660484966391455,1.44885613380935,-0.217924734879063,0.251136568669709,1476.36841355812,-6,8,-0.76666666666666,-0.50416666666666,1.23579971647558,-1.04944467819657,-1.18013706311764
"124",124,124,"5be84b9a40b06b0001370c9f","rough","RS",2.04583333333333,1.98333333333333,243,243,234,54.9879032258064,61.4475806451613,1,"rough",0.62425095078888,-0.62425095078888,2,0.4875,0.50625,0.612270849077947,0.147394085430815,0.0370447244071375,1.44885613380935,-0.217924734879063,0.251136568669709,1368.09572795926,-6,8,-0.76666666666666,-0.50416666666666,-0.213056417333769,-0.831519943317511,-1.43127363178735
"125",125,125,"5de0e675a1a3fb13a6e351fc","smooth","RS",1.63541666666667,1.52083333333333,71,71,377,54.4737903225806,51.8991935483871,2,"smooth",-0.231130594911301,0.231130594911301,2,0.785416666666667,0.147916666666667,0.633663130064247,0.322197733442727,0.0544105334013957,0.0429623499263011,0.0765653467168125,0.0457471418986437,1441.15623885389,29,-25,-0.63541666666666,-0.27916666666667,-0.198141561733023,-0.491877519027846,-1.2643170165652
"126",126,126,"5de0e675a1a3fb13a6e351fc","rough","RS",2.27083333333333,1.8,96,96,348,49.3245967741935,51.8991935483871,1,"rough",-0.458180234500162,0.458180234500162,2,0.725,0.2,0.573979112412864,0.270120244564876,0.0489706469529805,0.0429623499263011,0.0765653467168125,0.0457471418986437,1574.6805219218,29,-25,-0.63541666666666,-0.27916666666667,-0.241103911659324,-0.568442865744658,-1.31006415846384
"127",127,127,"6119524b5877c4cb0bffad42","smooth","RS",0.8625,0.827083333333333,317,317,163,68.0483870967742,65.3215725806452,2,"smooth",2.46990693960414,-2.46990693960414,2,0.339583333333333,0.660416666666667,0.51222632212557,0.241094668194238,0.0428835802398629,-0.0466702430690954,0.161006288079671,0.0986196745264065,1056.17833484591,23,-23,0.0437500000000001,0.0145833333333329,-0.29053810790554,-0.617812393933725,-1.36770896367191
"128",128,128,"6119524b5877c4cb0bffad42","rough","RS",0.81875,0.8125,340,340,140,62.5947580645161,65.3215725806452,1,"rough",2.69150162525133,-2.69150162525133,2,0.291666666666667,0.708333333333333,0.570337772554579,0.166410727029833,0.0341720758601155,-0.0466702430690954,0.161006288079671,0.0986196745264065,960.992197428963,23,-23,0.0437500000000001,0.0145833333333329,-0.243867864836445,-0.778818682013396,-1.46632863819831
"129",129,129,"5dc5edbde0089e58cec9a739","smooth","RS",1.22291666666667,1.67708333333333,165,165,315,67.304435483871,63.366935483871,2,"smooth",0.510293171205749,-0.510293171205749,2,0.65625,0.34375,9.03194519506544,0.00673794699908547,0.0640022095999334,1.17050603321808,-1.5457124210894,0.146820791083847,1606.70985369325,104,-100,0.237500000000003,0.48541666666666,0.955781293669693,-2.17147240951626,-1.19380503225841
