"","X.1","X","subjectID","smoothness","order","av_distance","av_distance_prev","reclicks","HVclicks","Novclicks","performance","performance_av","sequence","context","PCA","PEC","E","Novclicksp","HVclicksp","l","b","t","dlogl","dlogb","dlogt","NLL","dnov","dhv","dd","ddprev","logl","logb","logt"
"42",42,42,"5ebd3bbcecfc7d00085d0f9e","rough","RS",0.891666666666667,1,139,139,94,57.975806451613,58.0887096774194,1,"rough",3.06194606241789,-3.06194606241789,1,0.391666666666667,0.579166666666667,3.71469311236906,0.0874298503450723,0.0451907292085344,-0.836242638456582,0.1604253916713,-0.248833713754622,688.0537937734,-5,12,0.0208333333333329,0.075,0.569922940543445,-1.05834026499906,-1.34495065073148
"43",43,43,"5cf9179b8c98dc0001d5a431","smooth","RS",0.845833333333333,1.03333333333333,187,187,53,65.100806451613,60.6592741935484,2,"smooth",3.87782467226086,-3.87782467226086,1,0.220833333333333,0.779166666666667,0.705415554090841,0.119430447600475,0.0270851007104047,-0.0660599127719385,0.0157540667703338,0.0422335532505025,444.760809243803,-37,37,-1.425,-1.07083333333334,-0.151554968567948,-0.922884940047807,-1.56726954523861
"44",44,44,"5cf9179b8c98dc0001d5a431","rough","RS",2.27083333333333,2.10416666666667,150,150,90,56.2177419354838,60.6592741935484,1,"rough",2.05267708629941,-2.05267708629941,1,0.375,0.625,0.82130590289765,0.115175735205601,0.0245751909789686,-0.0660599127719385,0.0157540667703338,0.0422335532505025,568.795112193624,-37,37,-1.425,-1.07083333333334,-0.0854950557960098,-0.938639006818141,-1.60950309848912
"45",45,45,"5f4a6d58addc8308676d3412","smooth","SR",1.61666666666667,1.95416666666667,136,136,104,66.8266129032256,67.5806451612902,1,"smooth",2.13153324999615,-2.13153324999615,1,0.433333333333333,0.566666666666667,23.2631983529386,0.00673794699908547,0.0705405511690381,1.4842305169264,-1.13593101632719,0.228911933346394,828.02777068971,34,-34,0.52916666666667,0.60833333333334,1.36666942370036,-2.17147240951626,-1.15156115129262
"46",46,46,"5f4a6d58addc8308676d3412","rough","SR",1.0875,1.34583333333333,170,170,70,68.3346774193547,67.5806451612902,2,"rough",3.29853866705806,-3.29853866705806,1,0.291666666666667,0.708333333333333,0.762849571770129,0.0921422062578026,0.0416415527539895,1.4842305169264,-1.13593101632719,0.228911933346394,447.139111475705,34,-34,0.52916666666667,0.60833333333334,-0.117561093226037,-1.03554139318907,-1.38047308463901
"47",47,47,"5ef0c9b95817dc145532fcee","smooth","SR",2.275,2.82916666666667,49,49,190,63.3508064516129,58.4556451612904,1,"smooth",-0.197780433274386,0.197780433274386,1,0.791666666666667,0.204166666666667,0.778246343967641,0.365280894806841,0.0760920276493369,-1.52295184991121,-0.356597650147707,0.179393859434501,826.138245143859,35,-36,-2.47083333333333,-1.2875,-0.108882910861841,-0.437373041987224,-1.11866084295707
"48",48,48,"5ef0c9b95817dc145532fcee","rough","SR",4.74583333333333,4.11666666666667,85,85,155,53.5604838709679,58.4556451612904,2,"rough",-1.21570029977571,1.21570029977571,1,0.645833333333333,0.354166666666667,25.9459118971899,0.8302800602393,0.0503437193400227,-1.52295184991121,-0.356597650147707,0.179393859434501,948.542414779633,35,-36,-2.47083333333333,-1.2875,1.41406893904937,-0.0807753918395173,-1.29805470239157
"49",49,49,"5f653cb18aad310a9ee7c32d","smooth","RS",2.2875,1.99166666666667,10,10,224,59.1491935483871,54.0927419354839,2,"smooth",-0.406979285925987,0.406979285925987,1,0.933333333333333,0.0416666666666667,19.7087356418435,1.60140555149457,0.0536447437153367,1.49320703097399,0.507072972753878,-0.212842236453686,843.343915743618,6,-2,-0.75,-0.2875,1.2946587642397,0.204501329715849,-1.27047282518466
"50",50,50,"5f653cb18aad310a9ee7c32d","rough","RS",3.0375,2.27916666666667,12,12,218,49.0362903225806,54.0927419354839,1,"rough",-0.782593307243033,0.782593307243033,1,0.908333333333333,0.05,0.633069999500906,0.498228259369037,0.0875728353822426,1.49320703097399,0.507072972753878,-0.212842236453686,820.521036491531,6,-2,-0.75,-0.2875,-0.19854826673429,-0.302571643038029,-1.05763058873098
"51",51,51,"60f9baa99f49184f083a9ce8","smooth","RS",2.48333333333333,2.89583333333333,42,42,197,61.7258064516129,58.4334677419355,2,"smooth",-0.443860213681897,0.443860213681897,1,0.820833333333333,0.175,14.3380575293264,0.709060712325776,0.0765420571907934,1.35375479222923,0.370098509827819,0.055440041329041,953.420302857065,13,-9,-1.78333333333334,-0.17916666666667,1.15649031859562,-0.149316577370931,-1.11609986959253
"52",52,52,"60f9baa99f49184f083a9ce8","rough","RS",4.26666666666667,3.075,51,51,184,55.1411290322581,58.4334677419355,1,"rough",-1.02970493967679,1.02970493967679,1,0.766666666666667,0.2125,0.634944150220546,0.302402176627608,0.0673689981666377,1.35375479222923,0.370098509827819,0.055440041329041,965.089966900877,13,-9,-1.78333333333334,-0.17916666666667,-0.197264473633613,-0.51941508719875,-1.17153991092157
"53",53,53,"5e440e4f19962228cf949247","smooth","RS",0.554166666666667,0.833333333333333,175,175,63,66.4032258064515,64.1068548387096,2,"smooth",3.89977685028161,-3.89977685028161,1,0.2625,0.729166666666667,0.48087644406138,0.202449813707192,0.0460623899258479,-0.115342526585884,0.00669661774470032,-0.0329572322922336,530.632641226826,-29,53,-1.19166666666666,-0.537499999999997,-0.317966496506397,-0.693682618529925,-1.3366535326184
"54",54,54,"5e440e4f19962228cf949247","rough","RS",1.74583333333333,1.37083333333333,122,122,92,61.8104838709676,64.1068548387096,1,"rough",2.38990380748646,-2.38990380748646,1,0.383333333333333,0.508333333333333,0.627156647755748,0.199352076493495,0.0496939707099121,-0.115342526585884,0.00669661774470032,-0.0329572322922336,701.232366671613,-29,53,-1.19166666666666,-0.537499999999997,-0.202623969920514,-0.700379236274625,-1.30369630032616
"55",55,55,"60ca1c436511b9fc8ab35615","smooth","SR",2.6375,2.3,84,84,155,64.0201612903226,57.5282258064516,1,"smooth",0.599261974953322,-0.599261974953322,1,0.645833333333333,0.35,0.611304414983784,0.241228780849569,0.0622022997950506,-0.127482234587423,-0.0278048689843754,0.0241677823076658,812.543795923616,-37,55,-1.37083333333333,-0.64583333333333,-0.21374246762234,-0.617570878047321,-1.20619355791632
"56",56,56,"60ca1c436511b9fc8ab35615","rough","SR",4.00833333333333,2.94583333333333,29,29,192,51.0362903225806,57.5282258064516,2,"rough",-1.13239484353609,1.13239484353609,1,0.8,0.120833333333333,0.819860129786373,0.25717810441471,0.0588353931409202,-0.127482234587423,-0.0278048689843754,0.0241677823076658,936.105763656765,-37,55,-1.37083333333333,-0.64583333333333,-0.086260233034917,-0.589766009062946,-1.23036134022399
